id,title,artist,genre
101462,Hypnotic Song,Meditation Rain Sounds;Massage Tribe;Perfect Meditation;Relaxing Water Sounds,sleep
101465,Sleep Book - Music Box,Baby Lullaby,sleep
101468,Slumbery Notes,Meditation Rain Sounds;Massage Tribe;Perfect Meditation;Relaxing Water Sounds,sleep
101506,éternité,Eric Ardouin,sleep
101514,Pure Brown Noise - Loopable with No Fade,Deep Sleep;Relaxation And Meditation;Relax;Ontspanning Sound;Relajacion Del Mar,sleep
101537,Pink Noise For Sleep 1,Granular,sleep
101543,Nursery Rhymes,Baby Sleep Music;Baby Lullaby;Monarch Baby Lullaby Institute,sleep
101548,Loopable Rain,Rain Sounds,sleep
101553,"Loneliness (From ""Naruto"")",Laura Sullivan,sleep
101562,Pouring Rain (Loop with No Fade),Pink Noise,sleep
101575,Healing Sound of a Soothing Forest Rainfall,Nature Sounds,sleep
101584,Calming Wave Sounds - ASMR - Loopable With No Fade,Sleep Sound Library;White Noise Babies;Baby Sleep Sounds,sleep
101587,Transport,White Noise Baby Sleep,sleep
101636,Thunderstorm: Relaxing Storm - Loopable,Thunderstorms HD,sleep
101650,Meeresrauschen zum Einschlafen,Meeresrauschen,sleep
101670,Night Stream With Crickets - Loopable With No Fade,White Noise for Babies;White Noise Baby Sleep;Sleep Easy Solutions,sleep
101674,Relaxing Waves,Ocean Sounds;Calm Sea Sounds,sleep
101675,Anti-insomnia Waves,Sound Sleeping,sleep
101687,"Rain Noise, Ambient Sounds - 1",Rain Sounds,sleep
101726,Air Conditioner Sound,White Noise for Babies,sleep
101730,Healing Noises for Insomniac,Water Sound Natural White Noise,sleep
101735,Waves: Sleeping Mother,Ocean Sounds,sleep
101745,Box Fan Noise,White Noise Babies;Binaural Beats Sleep;Binaural Beats,sleep
101750,Es rauscht das Meer,Meeresrauschen,sleep
101751,Study Music for Focus (Alpha Waves),Study Music & Sounds,sleep
101758,Inner Journey,Chopade,sleep
101764,Nikad ne Zaboravi,Nadia Bulic,sleep
101779,Sova Musik,Avslappning Sound,sleep
101785,Binaural Beats for Deep Sleep,Binaural Beats Sleep,sleep
101790,"Thunderstorm for Relaxing Sleep, Pt. 47",Sleepy Times,sleep
101791,Box Fan on High,Tmsoft’s White Noise Sleep Sounds,sleep
101818,Lighthouses - Ambient Version,Felix Werner,sleep
101869,Sleep: Good Night,Rain Sounds XLE Library,sleep
101873,Stress Relief Music,Meditation Spa,sleep
101875,Umbrella Rain (No Fade For Looping),Silent Knights,sleep
101882,Waves Deep Water,Ocean Waves For Sleep,sleep
101889,Soothing White Noise - Loopable With No Fade,White Noise Sleep Sounds,sleep
101892,Waves Meditative Spirit,Ocean Waves For Sleep,sleep
101903,I din nærhet,Tine Mydland,sleep
101907,Altai,Sezja,sleep
101911,Dreams of the Milky Way,Zarobi,sleep
101970,Bedtime Baby,Sound Library XL,sleep
101973,Nap in the Afternoon Box Fan,Binaural Beats;White Noise Babies;Binaural Beats Sleep,sleep
101974,Comfy Coastline Beach Sounds,Ocean Sounds,sleep
102004,I GUESS I'M IN LOVE,Clinton Kane,songwriter
102006,Tune Kaha,Prateek Kuhad,songwriter
102029,"Ranjha (From ""Shershaah"")",Jasleen Royal;B Praak;Romy;Anvita Dutt,songwriter
102042,Mishri,Anuv Jain,songwriter
102047,Victoria’s Secret,Jax,songwriter
102059,100 words,Prateek Kuhad,songwriter
102066,Ni Jana,Jasleen Royal;TM Bax;Radhika Madan,songwriter
102068,Tum 2.0,Anurag Vashisht;Riya Tickoo,songwriter
102093,Christmas Time,Bryan Adams,songwriter
102102,Slow Dancing in a Burning Room,John Mayer,songwriter
102119,Run To You,Bryan Adams,songwriter
102123,Christmas Time,Bryan Adams,songwriter
102142,Christmas Time,Bryan Adams,songwriter
102163,Yeh Pal,Prateek Kuhad,songwriter
102165,On My Mind,Maximillian,songwriter
102178,Teri Dastaan,Jasleen Royal;Neeraj Rajawat,songwriter
102187,Haari Main Haari,Karthik Rao;Shilpa Surroch,songwriter
102195,Silent Night,Annie Lennox,songwriter
102199,In The Bleak Midwinter,Annie Lennox,songwriter
102240,Victoria's Secret,Jax,songwriter
102252,Mehman,Anupam Roy,songwriter
102254,Khone Do,Prateek Kuhad,songwriter
102279,Autumn,Paolo Nutini,songwriter
102283,Free Fallin',Tom Petty,songwriter
102299,The Christmas Song (Chestnuts Roasting On An Open Fire),James Taylor;Toots Thielemans,songwriter
102313,Obhabe Keno,Anupam Roy,songwriter
102327,Waterproof Mascara,Sheryl Crow,songwriter
102334,The Werewolf,Paul Simon,songwriter
102357,Ek Tukda Dhoop,Raghav Chaitanya,songwriter
102363,lightning,mehro,songwriter
102367,Benche Thakar Gaan,Anupam Roy,songwriter
102379,Walked Through Hell,Anson Seabra,songwriter
102387,Like All My Friends,Francis Karel,songwriter
102400,Abracadabra - Remastered 2017,Steve Miller Band,songwriter
102415,Fast Car,Tracy Chapman,songwriter
102420,CHICKEN TENDIES,Clinton Kane,songwriter
102421,if depression gets the best of me,Zevia,songwriter
102431,Love You From a Distance,Ashley Kutcher,songwriter
102433,Piano Man,Billy Joel,songwriter
102436,Death with Dignity,Sufjan Stevens,songwriter
102441,If We Try,Don McLean,songwriter
102451,Catch & Release - Deepend Remix,Matt Simons;Deepend,songwriter
102455,Manzil,Anupam Roy,songwriter
102458,"Shohage Adore (From ""Belashuru"")",Anupam Roy,songwriter
102464,Waadiyan,Vismay Patel;Prim4l,songwriter
102475,Waiting On the World to Change,John Mayer,songwriter
102477,Airplane Mode,Hayd,songwriter
102479,The Outsider,Lyn Lapid,songwriter
102501,Just A Word,Prateek Kuhad,songwriter
102503,Chalein Kahin,Bawari Basanti;Ejaz;Sean,songwriter
102511,It's You,Sezairi,songwriter
102530,Red Right Hand,Nick Cave & The Bad Seeds,songwriter
102551,One Last Kiss,Hikaru Utada,songwriter
102560,Hariye Jawar Gaan,Anupam Roy,songwriter
102566,The Last Time,Prateek Kuhad,songwriter
102591,Trouble No More,Allman Brothers Band,songwriter
102598,Unwrap You at Christmas,The Monkees,songwriter
102607,Mithye Kotha,Anupam Roy,songwriter
102615,Jahaan Tu Chala - Midnight Mix (Gully Boy),Jasleen Royal,songwriter
102639,My Sweet Lord - Remastered 2014,George Harrison,songwriter
102640,Father And Son,Yusuf / Cat Stevens,songwriter
102645,Please Don't Say You Love Me,Gabrielle Aplin,songwriter
102646,Right Down the Line,Gerry Rafferty,songwriter
102660,Pareshaan,Suzonn,songwriter
102665,"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version",Randy Newman,songwriter
102672,Straight From The Heart,Bryan Adams,songwriter
102688,Valerie,Steve Winwood,songwriter
102740,Why I Broke Up with You,Madeline The Person,songwriter
102747,"Baby, It’s Cold Outside",Rufus Wainwright;Sharon Van Etten,songwriter
102751,As the World Caves In - Wuki Remix,Sarah Cothran;Wuki,songwriter
102754,Khamoshi,Arijit Anand,songwriter
102776,Promise,Ben Howard,songwriter
102808,Real Gone,Sheryl Crow,songwriter
102821,I'm On Fire,Bruce Springsteen,songwriter
102861,Uljhe Hue (Raw),Osho Jain,songwriter
102868,ken&barbie,kate gill,songwriter
102886,Sapling,Foy Vance;Anderson East,songwriter
102892,Nothing,Catie Turner,songwriter
102901,Right Down the Line,Gerry Rafferty,songwriter
102912,Held You Tight,Prateek Kuhad,songwriter
102948,Show Me The Way,Peter Frampton,songwriter
102950,The Wind - Remastered 2021,Yusuf / Cat Stevens,songwriter
102956,GO TO HELL,Clinton Kane,songwriter
102968,i luv him.,Catie Turner,songwriter
102977,Goodbye,Mimi Webb,songwriter
102983,Ngã Tư Không Đèn,TRANG;Khoa Vũ,songwriter
102984,Bir Kız Bana Emmi Dedi,Kaan Tangöze,songwriter
102995,Life in the Fast Lane - 2013 Remaster,Eagles,songwriter
103000,Pink Moon,Nick Drake,songwriter
103005,On My Own,Darci,soul
103014,Universe,Ty Dolla $ign;Kehlani,soul
103037,You Deserve It All,John Legend,soul
103042,You Deserve It All,John Legend,soul
103080,Silver Bells,Stevie Wonder,soul
103081,Someday At Christmas,Stevie Wonder,soul
103082,What Christmas Means To Me - Single Version / Mono,Stevie Wonder,soul
103090,Someday At Christmas,Stevie Wonder,soul
103096,One Little Christmas Tree,Stevie Wonder,soul
103098,What Christmas Means To Me - Single Version / Mono,Stevie Wonder,soul
103125,Someday At Christmas,Stevie Wonder,soul
103147,The Little Drummer Boy,Stevie Wonder,soul
103164,I Feel Good,Pink Sweat$,soul
103189,I Want To Come Home For Christmas,Marvin Gaye,soul
103190,I Want To Come Home For Christmas,Marvin Gaye,soul
103203,White Ferrari,Frank Ocean,soul
103214,Midnight River,Pink Sweat$;6LACK,soul
103221,I Feel Good,Pink Sweat$,soul
103240,"Merry Christmas, Baby [take 1] - Take 1",Otis Redding,soul
103244,"Merry Christmas, Baby [take 1] - Take 1",Otis Redding,soul
103257,All I Ask,Adele,soul
103268,Strange Fruit,Nina Simone,soul
103278,Silent Night,The Temptations,soul
103292,The Little Drummer Boy,The Temptations,soul
103318,The Christmas Song,Aloe Blacc,soul
103336,Santa Claus Is Coming To Town,The Jackson 5,soul
103349,I Saw Mommy Kissing Santa Claus,The Jackson 5,soul
103354,The Christmas Song,The Jackson 5,soul
103369,Santa Claus Is Coming To Town,The Jackson 5,soul
103371,Santa Claus Is Coming To Town,The Jackson 5,soul
103385,Frosty The Snowman,The Jackson 5,soul
103406,Hold My Hand (with Akon),Michael Jackson;Akon,soul
103417,I Just Called To Say I Love You,Stevie Wonder,soul
103431,One More,SG Lewis;Nile Rodgers,soul
103444,At Last,Etta James,soul
103445,At Last,Etta James,soul
103448,I'm Coming Out,Diana Ross,soul
103452,Tongue,Maribou State;Holly Walker,soul
103455,I Feel Good,Pink Sweat$,soul
103461,Lovers,Anna of the North,soul
103475,Screwed,Janelle Monáe;Zoë Kravitz,soul
103477,Loose Ends,Loyle Carner;Jorja Smith,soul
103484,Wishing on a Star,Seal,soul
103494,Love Fire,Simply Red,soul
103496,"The Scientist - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Corinne Bailey Rae,soul
103527,Keeper Of The Castle,Four Tops,soul
103529,Any Old Sunday,Chaka Khan,soul
103539,Get Up Offa That Thing,James Brown,soul
103549,Signs Of Christmas,James Brown,soul
103604,Bare Wit Me,Teyana Taylor,soul
103609,Insecure,Roy Woods,soul
103636,Give It To Me Baby,Rick James,soul
103652,Rock with You - Single Version,Michael Jackson,soul
103661,Blurred Lines,Robin Thicke;T.I.;Pharrell Williams,soul
103665,If I Get Caught,dvsn,soul
103667,If I Get Caught,dvsn,soul
103670,buzzkill,MOTHICA,soul
103681,The Little Drummer Boy,Frankie Valli & The Four Seasons,soul
103691,I Saw Mommy Kissing Santa Claus,Frankie Valli & The Four Seasons,soul
103696,I Saw Mommy Kissing Santa Claus,Frankie Valli & The Four Seasons,soul
103697,Frankie (Edit Version),Sister Sledge,soul
103705,Won't,Darci,soul
103726,I Thank You,Sam & Dave,soul
103730,Struggle No More,Anthony Hamilton;Jaheim;Musiq Soulchild,soul
103754,At Last,Etta James,soul
103770,It's Christmas Time Again,Peggy Lee,soul
103787,White Christmas,The Drifters,soul
103812,Middle Of It,Darci,soul
103836,The Christmas Waltz,Peggy Lee,soul
103858,Vibe Like This (feat. Ty Dolla $ign & Lucky Daye),SG Lewis;Ty Dolla $ign;Lucky Daye,soul
103861,go with u,BAYNK,soul
103875,Never Easy,Manila Killa;TRACE,soul
103949,Christmas Wish - 2000 Remaster,Percy Sledge,soul
103968,Pony,Ginuwine,soul
103985,The World Is Mine (Whole World Ahead),Samm Henshaw,soul
103990,Lean on Me,Bill Withers,soul
103998,Season Of The Witch,Lou Rawls,soul
104007,Vas A Quedarte,Aitana,spanish
104014,DISCOTEKA,Lola Indigo;Maria Becerra,spanish
104015,Santería,Lola Indigo;Danna Paola;Denise Rosenthal,spanish
104020,Lo Malo - Remix,Aitana;Ana Guerra;Greeicy;TINI,spanish
104021,Mujer Bruja,Lola Indigo;Mala Rodríguez,spanish
104033,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán;David Bisbal;Antonio Carmona;Jesse & Joy;Juanes;Malú;Vanesa Martín;India Martinez;Antonio Orozco;Niña Pastori;Laura Pausini;Abel Pintos;Rozalén;Shakira;Tommy Torres;Manuel Carrasco;Pablo López,spanish
104043,A Que No Me Dejas,Alejandro Sanz;Alejandro Fernández,spanish
104084,Cai,Niña Pastori,spanish
104101,Tiroteo - Remix,Marc Seguí;Rauw Alejandro;Pol Granch,spanish
104132,Yo Quería,Cristian,spanish
104150,Coge la Guitarra,Kiko Veneno,spanish
104154,Si Tu Te Vas,Khaled,spanish
104163,Como Camarón,Estopa,spanish
104170,Camiseta de Rokanrol,Estopa;Fito y Fitipaldis,spanish
104173,Jugando al amor,Ángeles Del Infierno,spanish
104177,Emborracharme,Lori Meyers,spanish
104181,Ay Mamá,Rigoberta Bandini,spanish
104204,Copacabana,IZAL,spanish
104215,Perdoname,Cyclo,spanish
104217,Qué Bien Se Siente,Cyclo,spanish
104219,Aquí Te Espero (feat. Carlos Rivera),Beatriz Luengo;Carlos Rivera,spanish
104224,La Mujer de Verde,IZAL,spanish
104225,Caminando por la vida,Melendi,spanish
104268,Cuando Te Vas,Porta;Abram;Fado,spanish
104271,Me Sabe Mal,MARLENA,spanish
104299,Diez Mil Lagrimas,Cristian,spanish
104315,Carolina - En directo 2000,M-Clan,spanish
104317,Calma,Dante,spanish
104327,¿Dónde están tus ojos negros? - 2015 Remaster,Santabarbara,spanish
104348,Hojas secas (feat. Mikel Erentxun),Miguel Bosé;Mikel Erentxun,spanish
104370,Arpegios,Brock Ansiolitiko,spanish
104421,Amor Libre,Nach;Shuga Wuga,spanish
104426,Roto y Elegante,Taburete,spanish
104430,Pero a tu lado,Los Secretos,spanish
104438,Amor Sin Odio,Skaparapid,spanish
104443,Flecha,Leiva;Elsa y Elmar,spanish
104467,Lo siento (feat. Sofía Reyes),Beret;Sofía Reyes,spanish
104479,Te amo (feat. Chenoa),Sergio Dalma;Chenoa,spanish
104484,Entre Sobras Y Sobras Me Faltas,Antonio Orozco,spanish
104485,Vives en mí,Benny,spanish
104498,No te dejes vencer,Ángeles Del Infierno,spanish
104502,Sola Con Mi Voz,Blanco Palamera,spanish
104507,205,Isusko,spanish
104576,14:08,Dante;Rase,spanish
104592,Telenovela,Papa Topo;La Prohibida,spanish
104608,Tomo demasiado,Natos y Waor,spanish
104614,Ahogado,Cyclo,spanish
104615,Forgive Me,Rels B;Indigo Jams,spanish
104626,El Clásico,Porta;Eude,spanish
104650,Gente,Presuntos Implicados,spanish
104655,Grândola Vila Morena (War Version),Cecilia Krull,spanish
104656,C´est Fini,ZPU;Green Valley,spanish
104657,La Llamada,Leiva,spanish
104684,Nasío pa la Alegria,Estopa,spanish
104703,Fuera de Mi (feat. José Alma),Nyno Vargas;José El Francés;José Alma,spanish
104709,Línea 7,Paula Koops,spanish
104716,La Triste Historia Del Vecino De Arriba,El Chojin,spanish
104721,Mátame Primero,Cyclo,spanish
104738,Una Lágrima Mas,Rosario,spanish
104764,Años 80,Los Piratas,spanish
104767,23 de Junio,Vetusta Morla,spanish
104773,Fiesta Ganja (feat. Mugas),Caliajah;Mugas,spanish
104786,La Revolución Sexual,La Casa Azul,spanish
104788,Viniste A Por Mí,Soleá Morente,spanish
104794,"Fascinados (feat. Joan Manuel Serrat, Leiva, Vetusta Morla, Iván Ferreiro, Loquillo, Zahara, Dani Martin, Albert Pla, Mikel (Izal), Noni (Lori Meyers), Santi Balmes, Xoel López, Anni B Sweet, Jeanette, Carlos Sadness, Nina (Morgan), Juan Alberto (Niños Mutantes), Miri Ros, Javiera Mena, Jorge Martí (La Habitación Roja), Rafa Val (Viva Suecia), Marc (Dorian), Alondra Bentley, Abraham Boba, Carlangas (Novedades Carminha), La Bien Querida, Martí Perarnau IV (Mucho), Nita (Fuel Fandango) & Shuarma (Elefantes))",Sidonie;Joan Manuel Serrat;Leiva;Vetusta Morla;Ivan Ferreiro;Loquillo;Zahara;Dani Martín;Albert Pla;Mikel (Izal);Noni (Lori Meyers);Santi Balmes;Xoel López;Anni B Sweet;Jeanette;Carlos Sadness;Nina (Morgan);Juan Alberto (Niños Mutantes);Miri Ros;Javiera Mena;Jorge Martí (La Habitación Roja);Rafa Val (Viva Suecia);Marc (Dorian);Alondra Bentley;Abraham Boba;Carlangas (Novedades Carminha);La Bien Querida;Martí Perarnau IV (Mucho);Nita (Fuel Fandango);Shuarma (Elefantes),spanish
104803,My Life Is Going On - Remix Version,Cecilia Krull;Alok;Jetlag Music;WADD;HOT-Q,spanish
104838,El roce de tu cuerpo,Platero Y Tu,spanish
104863,Bby Yo,Cyclo,spanish
104877,Desilusión,Stravaganzza,spanish
104888,Un amor en tu vida,Alfonso Pahino,spanish
104903,Dónde está el amor (feat. Jesse & Joy),Pablo Alborán;Jesse & Joy,spanish
104927,Trasegando,Marea,spanish
104956,No Time,Pol 3.14,spanish
105004,One Two Tree,Joi Casette,study
105013,Eskgrow,Moon Ladder,study
105027,Neon Tapestries,Dusty Decks,study
105029,Morning Stretch,Timothy Infinite,study
105044,Inlay,Dusty Decks,study
105057,Retro Days,AHOSHI,study
105058,A short break,Sail & Weep,study
105062,Cartoons & Cereal,Silva Sax,study
105073,colors of a night,Antennaah,study
105076,Fear & Trust,Sless Praismo;Mosalla,study
105090,Lemonade Waves,PIÑA PINK,study
105096,City Lights Spell Your Name,Miso Colt,study
105127,Jumping Stairs,Casper Loe,study
105141,Cruising Avenues,Odd Shapes,study
105157,LMIRL,Phive O,study
105163,Iron Pan Love,Breakfast For Brunch,study
105202,unity,meadowzz,study
105220,Since Day One,huglord,study
105241,Messy Morning,Laika Room,study
105244,Serene Flame,Crate Diggers,study
105246,Stop Wasting My Time,Matt Large,study
105266,Morning Nature,Terrence Woods,study
105300,Speak EZ,Matt Large,study
105309,Purple Clouds,"Sarah, the Illstrumentalist",study
105322,Nine One Nine,"Sarah, the Illstrumentalist",study
105341,stuck up top,Justnormal;frumhere,study
105345,Home By 11 PM,"Sarah, the Illstrumentalist",study
105357,Flower Shop,Trigober,study
105374,Quiet in the Garden,Justnormal,study
105379,Mad Trippin’,Beat Oven,study
105382,Dirty Streets,Nostalgique,study
105401,dusty dusk,Antennaah,study
105407,Shoelace,Smartface,study
105459,Mr Lightfoot,Riverside Park,study
105467,Linen Removal,downstairs lantern,study
105495,Cottage Hill,Justnormal,study
105513,Still Young,Lazy Leopard,study
105517,desk,wavcrush,study
105558,368,Jobii;Dylan Sitts,study
105562,helluva,Oscar Hollis,study
105584,Spinning the Wheels,Dusty Decks,study
105585,Space Bouquet,Justnormal,study
105595,Dr. Feelgood,Nostalgique,study
105602,Wash,Timothy Infinite,study
105611,Boston City Hall,Ewert,study
105620,treetop cruise,benny lewis,study
105666,Opus II,Terrence Woods,study
105667,Wake Up Evening,inbetweenjobs,study
105677,Q Bounce,"Sarah, the Illstrumentalist",study
105713,Like Nothing Happened,Smartface;Alt Bloom,study
105727,modern grooves,slån,study
105730,Daily Routine,Sless Praismo;Frogman,study
105731,roasted,wavcrush,study
105748,Hyades,"Sarah, the Illstrumentalist",study
105749,From Sunrise to Sunset,Matt Large,study
105756,Bossa Rosa,Miso Colt,study
105759,Busy,Timothy Infinite,study
105760,But You Need It,Joi Casette,study
105768,Concrete Dream,Lazy Leopard,study
105778,Study Buddy,UniqeCorn,study
105791,What a Night,Justnormal,study
105815,Pajamas,Timothy Infinite,study
105823,Just Maintaining,"Sarah, the Illstrumentalist",study
105836,church,wavcrush,study
105850,Mental Field Trip,"Sarah, the Illstrumentalist",study
105862,Waking up Next to You,Matt Large,study
105865,A Wasteland Fairytale,Matt Large,study
105880,home styling,slån,study
105881,Sunday,Mama Gecko,study
105882,movies,wavcrush,study
105887,Beach Day in Brooklyn,"Sarah, the Illstrumentalist",study
105903,Café de Paris,Matt Large,study
105906,Trading Bikes,Ewert,study
105907,Taargus,Jobii,study
105932,no capuccino,wavcrush,study
105973,Driving Down Silk Road,"Sarah, the Illstrumentalist",study
105980,Sunglasses,Timothy Infinite,study
105983,the castle,wavcrush,study
105992,Panika,Timothy Infinite,study
106009,Habibi,Ricky Rich;ARAM Mafia,swedish
106011,Never Forget You,Zara Larsson;MNEK,swedish
106014,I'm an Albatraoz,AronChupa;Little Sis Nora,swedish
106035,Little Things,ABBA,swedish
106044,Dancing Queen,ABBA,swedish
106046,"Knowing Me, Knowing You",ABBA,swedish
106083,Broken,Isak Danielson,swedish
106101,Stay High - Habits Remix,Tove Lo;Hippie Sabotage,swedish
106109,You're Somebody Else,flora cash,swedish
106110,Call on Me (with SG Lewis),Tove Lo;SG Lewis,swedish
106144,You're The Storm,The Cardigans,swedish
106162,Love Me Land,Zara Larsson,swedish
106164,Ain't My Fault - R3hab Remix,Zara Larsson;R3HAB,swedish
106175,Super Trouper,ABBA,swedish
106185,Soul Mate,flora cash,swedish
106188,Carrie,Europe,swedish
106190,Tro och tvivel,Håkan Hellström,swedish
106217,Voulez-Vous,ABBA,swedish
106240,Det är så jag säger det,Håkan Hellström,swedish
106244,I samma bil,Bo Kaspers Orkester,swedish
106248,Du är snart där,Håkan Hellström,swedish
106251,Young Folks,Peter Bjorn and John,swedish
106274,Som ett minne blott,Norlie & KKV;Benjamin Ingrosso,swedish
106284,Dansa på min grav,Bo Kaspers Orkester,swedish
106286,Äckligt,Ansiktet,swedish
106298,Snälla pappa,Mörbyligan,swedish
106309,Lighthouse,Mike Perry;Hot Shade;René Miller,swedish
106320,Sweet Escape,Vargas & Lagola,swedish
106325,Daughter Of A Rifleman,Vargas & Lagola,swedish
106336,Förfest på min altan,Björn Rosenström,swedish
106338,För en lång lång tid,Håkan Hellström,swedish
106347,Ge mig en öl,Kenneth & The Knutters,swedish
106361,Black Converse,LOVA,swedish
106363,I Still Have Faith In You,ABBA,swedish
106376,Brännö serenad,Håkan Hellström,swedish
106377,Köpt en bil,Lars Winnerbäck,swedish
106381,Volvo,Eddie Meduza,swedish
106416,Happy New Year,LOVA,swedish
106470,When You Danced With Me,ABBA,swedish
106471,Vågorna,Uno Svenningsson,swedish
106484,Hurricane Gilbert,Håkan Hellström,swedish
106495,Hal som en tvål (Akustisk Live),Elov & Beny,swedish
106500,Jag går runt i solen - Lassemans altan,Arvingarna,swedish
106513,Mot toppen,Wahlberg,swedish
106523,Vintersång,Carola,swedish
106527,Vår dröm om julen,Carola,swedish
106532,Åskan i hjärtat,Tomas Andersson Wij,swedish
106562,Klipporna Är Fortfarande Varma,Jonathan Johansson,swedish
106575,Kungar av December,Danny Saucedo;Niello,swedish
106580,Innan allt försvinner,Bo Kaspers Orkester,swedish
106602,Teenage Lullaby,Ooyy,swedish
106636,Reason to Believe,Sofia Karlsson;Mattias Pérez;Daniel Ek;Jakob Algesten,swedish
106660,I'll Cry For You,Europe,swedish
106675,Sen du var här,Lars Winnerbäck,swedish
106692,Har någon sett Sabina?,Stefan Sundström,swedish
106706,Weekend Vibe,Jubël,swedish
106730,Lonesome Drifter,Tupelo Highshots,swedish
106734,Popitop,Dag Vag,swedish
106763,Ut med allt,Björn Holmgren,swedish
106771,Vågorna,Uno Svenningsson,swedish
106797,Kommer och går,Lars Winnerbäck,swedish
106800,Cheerio,Lasse Stefanz,swedish
106803,Faded,Ooyy,swedish
106805,Overused (feat. gnash),Clara Mae;gnash,swedish
106813,I Can Be That Woman,ABBA,swedish
106815,Narkotika med klass,Frej Larsson;ODZ;Canto,swedish
106827,Ingela - 1991,Robert Broberg,swedish
106856,I ett case,Zacke,swedish
106874,Glömmer aldrig bort dig,Alex Ceesay,swedish
106887,Koppången,Helen Sjöholm,swedish
106906,Look What You've Done,Zara Larsson,swedish
106908,Para,Aden x Asme,swedish
106943,Anders och jag,Björn Rosenström,swedish
106953,Lila hjärtan,Elias Hurtig,swedish
106955,Blue Blocc,Lee Bloccboy,swedish
106957,London,Tjuvjakt,swedish
106962,Romeo,Moonica Mac,swedish
106963,Vill du dansa,Bo Kaspers Orkester,swedish
106966,When I Kissed The Teacher,ABBA,swedish
106973,Skolklockan,Lars Winnerbäck,swedish
107004,Talking Body,Tove Lo,synth-pop
107014,"Take My Breath Away - Love Theme from ""Top Gun""",Berlin,synth-pop
107024,I'm Coming,Tove Lo,synth-pop
107031,Stay On These Roads,a-ha,synth-pop
107035,The City We Call Home,Icona Pop,synth-pop
107097,Joan Of Arc (Maid Of Orleans),Orchestral Manoeuvres In The Dark,synth-pop
107101,Smalltown Boy,Bronski Beat,synth-pop
107105,Karma Chameleon,Culture Club,synth-pop
107145,Dead Man's Party,Oingo Boingo,synth-pop
107205,Roi,Videoclub,synth-pop
107218,(I Just) Died In Your Arms,Cutting Crew,synth-pop
107228,Woman In Chains,Tears For Fears;Oleta Adams,synth-pop
107234,Atlantis Is Calling (S.O.S. for Love),Modern Talking,synth-pop
107265,The Riddle,Nik Kershaw,synth-pop
107266,Bumblebee,a-ha,synth-pop
107274,The King of Wishful Thinking,Go West,synth-pop
107294,I Only Rewind,Tubeway Army,synth-pop
107302,The Ghost,Trevor Something,synth-pop
107311,Find Yourself,Great Good Fine Ok;Before You Exit,synth-pop
107316,Over My Shoulder,Mike & The Mechanics,synth-pop
107320,Русская принцесса,Electroforez,synth-pop
107324,I Love It (feat. Charli XCX) - I Don’t Care 2022 Re-Edit,Icona Pop;Charli XCX,synth-pop
107345,I Only Rewind,Tubeway Army,synth-pop
107367,Take On Me,a-ha,synth-pop
107384,Anioł Wie...,Urszula,synth-pop
107387,A View to a Kill,Duran Duran,synth-pop
107391,Eternal Flame,The Bangles,synth-pop
107393,Domino Dancing,Pet Shop Boys,synth-pop
107401,Easy - Music From The Motion Picture Baby Driver,Sky Ferreira,synth-pop
107429,Before the Sun,Jeanne Added,synth-pop
107456,Я - сила,Mirèle,synth-pop
107478,Miracle of Love,Eurythmics;Annie Lennox;Dave Stewart,synth-pop
107479,Save a Prayer - 2009 Remaster,Duran Duran,synth-pop
107490,Remember The Nights,The Motels,synth-pop
107521,It's Over,Level 42,synth-pop
107522,Djon maya maï (feat. Victor Démé),Synapson;Victor Démé,synth-pop
107523,Ligger med en ful (feat. Markus Krunegård),Little Jinder;Markus Krunegård,synth-pop
107586,Les voyages immobiles - 2016 Remastered,Étienne Daho,synth-pop
107589,We Got The Beat,The Go-Go's,synth-pop
107595,Pretty Boys and Pretty Girls,Book Of Love,synth-pop
107626,"If You Leave - From ""Pretty In Pink""",Orchestral Manoeuvres In The Dark,synth-pop
107643,Die Wüste lebt,Peter Schilling,synth-pop
107649,You Take Me Up,Thompson Twins,synth-pop
107653,In For The Kill,La Roux,synth-pop
107665,Never Surrender,Corey Hart,synth-pop
107671,Plantasia,Mort Garson,synth-pop
107700,If I Didn't Love You,Squeeze,synth-pop
107711,Moth to the Flame,Chairlift,synth-pop
107716,Ale co z tego,Kombi,synth-pop
107722,Metro (Re-Recorded),Berlin,synth-pop
107729,Our Lips Are Sealed - Single Version,The Go-Go's,synth-pop
107734,Here Comes the Rain Again - Remastered Version,Eurythmics;Annie Lennox;Dave Stewart,synth-pop
107745,Thorn in My Side - Remastered,Eurythmics;Annie Lennox;Dave Stewart,synth-pop
107752,California,Mylène Farmer,synth-pop
107776,Hills,Kite,synth-pop
107779,Suddenly,Jeanne Added,synth-pop
107784,Love Games - Edit Album Version,Level 42,synth-pop
107789,No One Is To Blame,Howard Jones,synth-pop
107793,Control (feat. Sirius Trema),Synapson;Sirius Trema,synth-pop
107794,Everybody Have Fun Tonight,Wang Chung,synth-pop
107803,Love to Hate You (2019 - Remaster),Erasure,synth-pop
107808,My Enemy,CHVRCHES;Matt Berninger,synth-pop
107821,I Just Wanna Feel,Kite,synth-pop
